date,symbol,currassets,totassets,cogs,longtdebt,depamort,ebit,ebitda,currliab,totliab,netincome,rev,tax,roe,tat,de,pm
20130228,EACR,1.101,6.059,1.134,2.667,0.507,0.909,1.416,2.578,5.245,0.525,3.499,0,0.644963145,0.5774880343,6.4434889435,0.1500428694
20130731,BLOX,259.919,320.46,47.238,0,6.67,-2.338,4.332,93.338,130.907,-4.406,225.044,0.65,-0.023244159,0.7022530113,0.690608959,-0.019578394
20130930,POST,668.1,3473.8,545.6,1408.6,76.8,126.2,203,146,1975.2,15.2,1034.1,7.1,0.0101427999,0.2976855317,1.3180301615,0.0146987719
20130331,BRFH,0.346,0.7,0.009,0,0.035,-1.84,-1.805,0.792,0.792,-2.036,0.009,0,22.130434783,0.0128571429,-8.608695652,-226.2222222
20130430,3MCIG,0.004,0.017,0,0,0.002,-0.107,-0.105,0.227,0.227,-0.107,0.05,0,0.5095238095,2.9411764706,-1.080952381,-2.14
20130131,SPLK,376.748,390.445,16.75,0,4.674,-22.033,-17.359,116.959,152.901,-36.681,198.944,0.713,-0.154417708,0.5095314321,0.6436744351,-0.184378519
20130228,EOPN,58.433,73.468,21.696,0.562,1.616,-0.008,1.608,51.407,54.375,-0.709,74.938,0.264,-0.037134028,1.0200087113,2.8479023726,-0.009461155
20130731,PANW,529.699,585.606,99.845,0,9.911,-18.621,-8.71,206.102,313.186,-29.246,396.107,10.59,-0.107356288,0.6764052964,1.1496439322,-0.073833585
20130131,FIVE,129.676,189.66,268.989,19.5,9.599,37.654,47.253,68.784,118.916,20.025,418.825,14.069,0.2830628746,2.2082937889,1.6809340721,0.0478123321
20130630,3CUII,21.409,23.212,24.309,0,0.108,3.507,3.615,7.724,7.724,7.217,37.842,0.699,0.465973657,1.6302774427,0.4987086777,0.1907140215
20130331,HNWEF,49.241,65.091,17.974,0,1.804,2.051,3.855,39.724,40.224,2.442,29.657,-1.571,0.098202437,0.4556236653,1.6175654482,0.0823414371
20130131,DCVRF,61.513,306.224,188.657,153.927,22.86,17.836,40.696,31.09,211.596,0.596,229.353,0.547,0.0062983472,0.7489713412,2.2360823435,0.0025986144
20130331,CVLT,555.498,604.854,64.845,0,4.939,80.895,85.834,212.404,250.837,53.209,495.85,28.745,0.1503006918,0.8197846092,0.7085450699,0.1073086619
20130331,NKA,247.775,1524.392,71.097,656.015,50.409,41.47,91.879,142.023,927.015,-43.601,162.976,-18.942,-0.07298741,0.1069121328,1.5518089916,-0.267530188
20130630,DHXMF,206.524,324.397,45.725,45.466,10.896,14.231,25.127,111.946,161.522,1.86,97.263,1.444,0.0114198005,0.2998270638,0.9916930161,0.0191234077
20130630,GLUSF,96.684,129.706,55.209,0,3.165,66.643,69.808,31.248,44.652,48.524,125.017,18.119,0.5705081478,0.9638490124,0.5249841277,0.3881392131
20130430,MITL,284.9,656.4,221.5,281.6,34.8,43.9,78.7,140,572.4,6.2,576.9,-8.8,0.0738095238,0.8788848263,6.8142857143,0.0107470966
20130930,SIRO,563.084,1738.419,434.54,75,75.596,198.318,273.914,246.087,580.375,146.745,1101.491,49.022,0.1267179831,0.6336165217,0.5011683494,0.1332239664
20130331,WNS,203.806,534.893,296.297,33.741,41.059,36.026,77.085,182.385,234.296,21.399,460.263,9.864,0.0711883352,0.8604767683,0.7794355898,0.0464929834
20130331,OCLS,11.534,12.565,4.441,0.676,0.268,-3.372,-3.104,5.127,8.484,-5.431,15.452,0,-1.330801274,1.2297652209,2.0789022298,-0.351475537
20130531,EDU,1070.832,1353.441,344.984,0,39.193,122.565,161.758,489.835,496.189,136.269,959.854,15.355,0.1589602591,0.7091953029,0.5788134644,0.141968466
20130430,CRWG,0.703,14.657,4.552,0.009,0.152,-2.771,-2.619,0.257,0.266,-2.782,1.933,0.001,-0.193315266,0.131882377,0.0184837746,-1.439213658
20130930,SBH,1015.817,1950.086,1826.953,1612.685,72.192,520.362,592.554,542.653,2253.565,261.151,3622.216,151.516,-0.860524122,1.8574647477,-7.425769164,0.0720970257
20130331,AERO,2.343,2.972,3.825,1.169,0.175,-1.11,-0.935,2.374,3.543,-8.259,7.33,0,14.464098074,2.4663526245,-6.204903678,-1.126739427
20130331,NOA,356.657,659.938,472.967,290.655,41.459,-13.893,27.566,191.202,531.994,-1.463,544.609,-8.836,-0.01143469,0.8252426743,4.1580222597,-0.002686331
20130331,EDGXF,1.13,37.254,5.503,0,4.762,-6.101,-1.339,18.704,24.858,-6.702,7.061,-0.109,-0.540658277,0.189536694,2.0053242982,-0.949157343
20130630,CHHE,45.546,54.438,6.705,0,0.231,-0.777,-0.546,0.992,0.992,-0.553,7.727,0.024,-0.010346892,0.141941291,0.0185607903,-0.071567232
20130331,3PFIE,10.154,12.386,8.03,0,0.244,2.159,2.403,1.923,1.923,1.433,16.888,0.731,0.1369588072,1.363474891,0.1837904999,0.0848531502
20130430,AVAV,263.454,363.465,136.679,0,10.937,3.802,14.739,42.187,48.279,10.426,240.152,0.347,0.0330788804,0.6607293687,0.1531762198,0.043414171
20130630,CPSL,56.301,119.928,42.138,0,6.362,-70.166,-63.804,67.018,67.018,-68.939,36.528,0,-1.302948403,0.3045827496,1.2666414666,-1.88729194
20130131,JAMN,0.679,1.448,1.403,0,0.031,-3.782,-3.751,1.346,1.346,-4.018,1.816,0,-39.39215686,1.2541436464,13.196078431,-2.212555066
20130630,SMCI,523.192,632.257,994.673,6.561,7.835,27.158,34.993,241.664,258.533,21.279,1162.561,5.317,0.0569377402,1.8387475346,0.6917752138,0.0183035557
20130630,AVNW,274.3,305.8,325,0,6.6,4.8,11.4,131.1,155.9,-15,471.3,13.3,-0.100066711,1.5412034009,1.0400266845,-0.031826862
20130430,BSHF,0.332,0.336,0.28,0,0.001,-0.77,-0.769,1.418,1.418,0.746,0.516,0,-0.689463956,1.5357142857,-1.310536044,1.4457364341
20130630,ARAY,335.935,475.929,192.77,198.768,25.564,-71.555,-45.991,155.859,369.094,-103.219,315.974,3.573,-0.966153414,0.663909953,3.4548041372,-0.326669283
20130831,LBAS,1.621,3.371,3.483,1.621,0.114,-7.559,-7.445,8.41,10.129,-11.049,1.918,0.001,1.634951169,0.5689706319,-1.498816218,-5.760688217
20130731,ARUN,598.71,746.743,154.213,0,23.701,2.084,25.785,229.95,270.518,-31.608,600.044,21.383,-0.066371988,0.8035482087,0.5680466166,-0.052676137
20130331,RLOG,14.801,270.838,119.5,139.76,15.373,8.288,23.661,53.244,198.42,-3.819,156.638,-0.493,-0.052735508,0.578345727,2.7399265376,-0.024381057
20130630,BR,807,2018.2,1673.7,524.5,69.4,364.1,433.5,469.5,1202.2,212.1,2430.8,111.1,0.2599264706,1.2044395996,1.4732843137,0.0872552246
20130630,SHOR,119.979,299.787,108.348,29.371,15.816,-20.989,-5.173,95.296,143.647,-25.702,313.543,0.426,-0.164608685,1.0458859123,0.9199884719,-0.081972808
20130228,DRWI,111.122,134.994,104.376,1.451,9.61,-60.956,-51.346,76.631,79.384,-54.749,123.877,-0.081,-0.984517173,0.9176481918,1.4275130372,-0.441962592
20130930,COV,5867,19918,3655,5018,537,2259,2796,2639,10676,1700,10235,429,0.1839428695,0.5138568129,1.1551612205,0.1660967269
20130930,TEL,6309,18461,8344,2303,607,1881,2488,3924,10075,1276,13280,-29,0.1521583592,0.7193543145,1.2014071071,0.0960843373
20130430,NAEY,0,0.002,0.001,0,0,-0.037,-0.037,0.833,0.833,-0.062,0.001,0,0.0746089049,0.5,-1.002406739,-62
20130630,SLH,658.052,2257.541,260.531,1144.462,103.239,239.591,342.83,216.626,1424.565,93.884,838.103,30.797,0.1127091297,0.3712459707,1.7102113386,0.1120196444
20130531,DOMK,0.018,0.066,1.426,0,0.004,-4.178,-4.174,0.641,0.641,-9.48,0.038,0,16.486956522,0.5757575758,-1.114782609,-249.4736842
20130630,CADC,123.473,145.774,57.467,3.561,3.299,-16.175,-12.876,85.521,89.082,-23.598,74.487,0.169,-0.416249206,0.5109758942,1.5713328159,-0.31680696
20130331,VRTU,194.884,303.919,206.826,0.024,9.04,32.859,41.899,49.234,51.712,28.398,333.175,7.461,0.112597985,1.096262491,0.2050379252,0.0852344864
20130331,HGG,419.912,676.421,1757.173,0,40.135,44.263,84.398,239.942,329.763,25.369,2474.759,16.055,0.0731816372,3.6586075831,0.9512632047,0.0102510992
20130630,TPI,47.825,110.144,39.062,0,2.435,9.314,11.749,11.896,11.896,6.672,67.5,2.424,0.0679097793,0.6128341081,0.1210813452,0.0988444444
20130131,TCRRF,3.051,16.32,0.356,0,0.845,-0.063,0.782,0.572,0.58,-0.122,3.251,0,-0.007750953,0.1992034314,0.0368487929,-0.037526915
20130331,MXSG,0.13,3.372,5.282,0,0.302,-4.425,-4.123,0.494,0.494,-3.59,1.159,0,-1.247394024,0.34371293,0.1716469771,-3.097497843
20130131,LULU,787.053,1051.078,564.532,0,43,376.439,419.439,133.357,163.779,270.556,1370.358,109.965,0.3049208891,1.3037643258,0.1845815221,0.197434539
20130331,CZZ,3242.848,16722.569,12439.475,4782.362,764.021,591.02,1355.041,2303.501,10143.66,213.473,14852.295,69.871,0.0324480852,0.8881586914,1.541845312,0.0143730649
20130630,PTSX,6.973,23.652,18.014,8.267,2.405,-1.464,0.941,3.553,14.433,-1.234,30.937,0.023,-0.133853997,1.3080077795,1.5655711032,-0.039887513
20130531,ABKI,0.476,16.64,0.74,4.305,0.416,-6.8,-6.384,2.698,7.003,-7.223,1.847,0,-0.749507108,0.1109975962,0.7266784269,-3.910665945
20130831,ZEP,196.564,547.758,345.103,184.908,19.931,40.267,60.198,147.759,363.789,15.192,689.576,7.895,0.0825791302,1.2589063053,1.9774472873,0.0220309292
20130630,NED,90.279,151.74,14.21,0,5.502,-1.126,4.376,18.039,20.181,2.773,34.504,1.55,0.0210779954,0.2273889548,0.1533988553,0.0803674936
20130331,TPCS,14.267,21.567,25.109,0.031,0.805,-1.602,-0.797,11.183,11.469,-2.412,32.473,0.472,-0.23885918,1.505679974,1.1357694593,-0.074277092
20130131,ULTA,789.324,1275.249,1348.349,0,88.233,279.978,368.211,221.067,488.307,172.549,2220.256,107.244,0.2192652063,1.7410372406,0.6205120581,0.077715813
20130630,GRO,492.454,596.548,707.048,77.24,8.505,17.926,26.431,291.145,393.445,-138.339,960.661,4.638,-0.68112731,1.6103666428,1.9371698104,-0.144003972
20130630,3RLIA,0.445,1.892,0.085,0,0.144,-1.828,-1.684,0.446,0.446,-2.013,0.115,0,-1.392116183,0.060782241,0.3084370678,-17.50434783
20130831,SYRG,91.975,291.236,7.654,37,13.336,19.654,32.99,41.367,88.016,9.581,46.223,6.87,0.0471459502,0.1587132085,0.4331069777,0.2072777622
20130331,LBRMF,41.225,296.359,182.686,2.306,30.02,-127.586,-97.566,28.804,33.566,-129.675,95.707,-1.4,-0.493449217,0.3229427822,0.1277279075,-1.354916568
20130131,TITN,1192.4,1444.074,1835.595,182.258,23.464,91.804,115.268,804.935,1044.155,42.473,2198.42,28.137,0.1062040063,1.5223735072,2.6109162105,0.0193197842
20130630,LRN,457.949,718.896,463.798,16.107,51.5,45.706,97.206,109.187,169.938,28.111,848.22,20.023,0.0512079248,1.1798925018,0.3095646661,0.0331411662
20130331,OESX,53.607,102.097,54.923,4.109,4.433,-4.504,-0.071,18.773,24.328,-10.399,86.086,4.073,-0.133716519,0.8431785459,0.3128238758,-0.120797807
20130331,CERGF,220.612,296.25,218.263,0,2.921,-8.602,-5.681,151.162,151.369,-11.485,223.08,-2.571,-0.079271954,0.7530126582,1.0447815794,-0.051483773
20130331,ATAI,57.121,73.713,29.717,0,1.71,4.35,6.06,12.811,13.246,3.737,59.038,1.128,0.0618023054,0.8009170703,0.2190616369,0.0632982147
20130731,FOHL,13.368,36.199,59.656,14.068,1.672,-19.973,-18.301,25.717,53.6,-22.522,86.507,0.038,1.2942934314,2.3897621481,-3.080282742,-0.260348874
20130630,CSII,89.829,96.897,23.409,7.472,0.973,-22.419,-21.446,22.413,30.065,-24.037,103.897,0,-0.359663036,1.0722416587,0.4498593488,-0.23135413
20130228,NXOI,0.301,4.59,5.213,0.037,0.604,-4.83,-4.226,13.672,13.709,-4.192,0.987,0,0.4596995285,0.2150326797,-1.503344665,-4.247213779
20130930,V,7822,35956,4139,0,397,7242,7639,4335,9086,4980,11778,2277,0.1853368068,0.3275670264,0.3381466319,0.4228222109
20130630,FN,364.526,464.908,561.913,19.243,10.211,45.631,55.842,115.429,139.59,68.969,641.542,2.94,0.2120048691,1.3799332341,0.4290878464,0.1075050425
20130630,3SMAK,0.455,0.465,0.615,0,0,-0.432,-0.432,0.722,0.722,-0.496,0.947,0,1.9299610895,2.0365591398,-2.809338521,-0.52375924
20130331,CJJD,45.155,67.838,72.097,0,2.764,-12.582,-9.818,29.675,29.69,-14.334,89.496,0.354,-0.37574709,1.3192605914,0.7782845759,-0.160163583
20130930,HI,639.4,2003.2,911.6,654.3,89.4,161.2,250.6,465.5,1426.9,63.4,1553.4,28.3,0.1100121465,0.7754592652,2.4759673781,0.040813699
20130630,NHVCF,8.061,21.204,0.893,0,0.017,-5.618,-5.601,2.341,2.759,-7.919,0.039,0,-0.429330442,0.0018392756,0.1495798319,-203.0512821
20130731,URBF,0.056,0.341,0.001,0,0.024,-1.28,-1.256,0.644,0.644,-1.699,0.006,0,5.6072607261,0.0175953079,-2.125412541,-283.1666667
20130630,SINO,7.145,7.536,15.204,0,0.199,-2.203,-2.004,4.405,4.405,-1.8,17.332,0.41,-0.574896199,2.2998938429,1.4068987544,-0.103854143
20130630,GLTC,0.783,0.968,0.131,1.899,0.049,-5.937,-5.888,1.339,3.238,-5.222,0.526,0,2.3004405286,0.5433884298,-1.426431718,-9.927756654
20130930,NEDMF,13.023,38.849,58.532,0,2.516,-8.087,-5.571,17.665,26.782,-29.509,59.012,-5.169,-2.445429684,1.5190094983,2.2194414519,-0.500050837
20130531,MG,139.637,376.66,363.045,63.772,26.647,35.351,61.998,72.216,166.38,11.646,529.282,12.627,0.0553832985,1.4051983221,0.79123074,0.0220033933
20130630,OBGRF,61.726,117.203,78.8,14.421,12.749,-0.557,12.192,10.477,26.985,-26.47,104.171,-0.367,-0.29340043,0.888808307,0.2991088253,-0.254101429
20130630,RSSS,7.684,8.925,35.921,0.504,0.618,0.12,0.738,8.107,8.611,0.192,45.499,-0.002,0.6114649682,5.0979271709,27.423566879,0.004219873
20130331,RXN,1247.1,3473.8,1212.2,1962.3,112.4,274.3,386.7,608.2,3045.3,50.1,2005.1,20.3,0.1169194866,0.5772065174,7.1068844807,0.024986285
20130731,3DUMA,1.577,26.279,4.56,0.943,2.143,-3.127,-0.984,5.759,16.911,-40.475,7.071,-0.123,-4.320559351,0.2690741657,1.8051878736,-5.724084288
20130630,IBIO,6.635,9.354,7.336,0,0.338,-6.633,-6.295,4.286,4.286,-6.198,1.041,0,-1.22296764,0.111289288,0.8456985004,-5.95389049
20130630,RCON,20.799,21.892,8.228,0,0.1,-0.092,0.008,7.554,7.554,0.006,12.376,0.046,0.0004184684,0.5653206651,0.5268517227,0.0004848093
20131031,AVGO,1818,3415,1147,1,187,578,765,423,529,552,2520,16,0.1912681913,0.737920937,0.1832986833,0.219047619
20130630,3CHND,4.129,7.629,0.957,0,0.402,0.022,0.424,0.577,0.577,0.053,1.673,0.008,0.0075155984,0.2192947962,0.0818207601,0.0316796175
20130630,LSTWF,9.573,27.922,22.182,9.084,1.453,2.305,3.758,6.977,17.384,1.446,27.896,0.493,0.1372176884,0.9990688346,1.6496488897,0.0518353886
20130331,SMT,325.03,473.186,323.641,285.175,34.521,19.326,53.847,151.216,534.202,-54.495,589.37,-8.978,0.8931263931,1.2455355822,-8.755113413,-0.092463139
20130630,BYGRF,183.569,204.317,187.807,12.947,4.262,21.623,25.885,99.68,112.669,8.354,219.939,4.663,0.0911531075,1.0764596191,1.2293667074,0.037983259
20130531,PGSY,0.067,0.068,0.618,0,0.001,-0.263,-0.262,0.924,0.924,-0.296,0.649,0,0.3457943925,9.5441176471,-1.079439252,-0.456086287
20130331,3ECRY,0.011,0.023,0.517,0.3,0.007,-0.522,-0.515,0.822,1.137,-0.609,0.002,0,0.5466786355,0.0869565217,-1.02064632,-304.5
20130228,AMBCF,4.239,60.025,41.511,9.716,1.055,-49.039,-47.984,3.198,13.155,-48.341,0.885,-8.451,-1.031384681,0.0147438567,0.2806699381,-54.62259887
20130630,CFN,3133,8553,1516,1444,184,678,862,592,3167,385,3550,154,0.071481619,0.4150590436,0.5880059413,0.1084507042
20130331,CO,257.322,480.82,11.391,121.044,5.776,33.701,39.477,53.527,280.932,18.105,84.711,6.205,0.0905757224,0.1761802754,1.4054470503,0.2137266707
20130131,0165A,110.229,1129.196,86.462,959.492,32.638,159.848,192.486,34.144,1089.869,57.528,284.596,0,1.4628118087,0.2520341907,27.71299616,0.2021391727
20130131,PERF,317.23,419.604,321.172,190.454,14.251,-35.266,-21.015,80.219,316.482,-56.013,534.779,-1.552,-0.543172165,1.2744849906,3.0690056438,-0.104740463
20130630,PLPL,0.519,8.835,0.963,11.415,0.135,-2.658,-2.523,0.904,12.319,-2.188,0.359,0,0.6280137773,0.0406338427,-3.535878301,-6.094707521
20130531,HUAY,10.948,18.949,8.555,0,0.231,4.787,5.018,7.435,7.435,3.757,14.326,0.85,0.3262984193,0.7560293419,0.6457356262,0.2622504537
20130131,RUE,251.158,399.509,556.368,0,32.961,72.561,105.522,152.248,221.198,43.901,901.886,24.587,0.2462046649,2.2574860641,1.2405179714,0.0486768838
20130131,DLMAF,406.215,1453.692,1162.699,262.071,40.564,320.727,361.291,133.81,522.202,220.985,1858.818,84.069,0.2372381883,1.278687645,0.5606093463,0.1188846891
20130531,PRFC,0.303,0.305,0,0,0.004,-1.616,-1.612,0.769,0.769,-2.092,0.035,0,4.5086206897,0.1147540984,-1.657327586,-59.77142857
20130131,0166A,34.093,490.165,14.498,717.989,13.641,89.878,103.519,24.068,754.878,22.529,119.856,0,-0.085107267,0.2445217427,-2.851684655,0.1879672273
20130630,ECOB,1.152,2.179,4.888,0.009,0.207,-11.387,-11.18,17.817,17.826,-24.596,5.22,0,1.5719307215,2.3955943093,-1.139259922,-4.711877395
20130331,STEV,0.616,2.194,2.534,0,0.084,-2.06,-1.976,1.458,1.943,-2.036,2.168,0,-8.111553785,0.9881494986,7.7410358566,-0.939114391
20130630,TNAV,234.526,273.669,59.813,0,9.3,7.25,16.55,44.141,59.205,13.067,191.8,1.093,0.0609286407,0.7008466432,0.2760603178,0.0681282586
20130630,DVOX,18.755,34.941,16.613,0,3.173,-1.082,2.091,25.655,27.173,-9.53,64.953,49.665,-1.226828012,1.858933631,3.498069001,-0.146721476
20130531,NAUH,38.544,88.082,30.51,10.394,5.65,10.11,15.76,14.701,37.294,5.446,129.176,3.698,0.1072300543,1.4665425399,0.7343073167,0.0421595343
20130630,MSG,512.173,2732.214,686.047,1.967,89.132,256.071,345.203,545.894,1253.279,142.382,1340.818,106.482,0.0962733318,0.4907441364,0.8474199339,0.1061904002
20130630,SANW,51.768,85.583,33.743,4.669,0.695,-2.882,-2.187,30.235,35.526,-2.516,37.338,-1.343,-0.050262701,0.4362782328,0.7097109295,-0.067384434
20130630,QNST,177.731,429.547,216.866,77.249,32.325,5.931,38.256,66.691,150.652,-67.372,305.101,-26.601,-0.241567615,0.7102854868,0.5401746177,-0.22081868
20130228,BGMZF,1.08,36.684,3.443,0,1.869,-12.315,-10.446,13.068,15.395,-12.539,1.503,-0.68,-0.588989619,0.0409715407,0.7231434074,-8.342648037
20130630,SCOK,44.141,201.297,57.138,0,1.34,5.119,6.459,68.454,68.454,1.048,66.686,1.661,0.0078890118,0.3312816386,0.5153000158,0.0157154425
20130131,EXPR,515.862,1019.199,1339.33,198.843,66.1,251.563,317.663,312.776,648.037,139.267,2148.069,92.704,0.3752189071,2.1076050899,1.7459680679,0.0648335784
20130430,CRCL,0.296,3.477,4.877,1.331,0.396,-8.76,-8.364,4.463,5.794,-10.813,0.813,0,4.6668105309,0.2338222606,-2.500647389,-13.300123
20130630,5051B,677.9,3056.8,1079.5,2656.6,152.2,228,380.2,410.3,3467.1,-46.7,1800.3,24.1,0.1138191567,0.588949228,-8.450158421,-0.025940121
20130630,AOSL,205.855,356.321,235.757,13.766,29.36,9.013,38.373,53.491,74.87,-5.575,337.436,4.001,-0.019808066,0.9470000365,0.2660143329,-0.016521652
20130630,ARX,391.968,1028.954,294.867,587,77.784,42.951,120.735,129.139,806.496,-104.248,647.142,-11.024,-0.468618795,0.6289319056,3.625385466,-0.161089838
20130331,RLD,96.433,273.648,96.06,46.458,33.131,-2.358,30.773,62.171,124.459,-9.69,215.552,5.064,-0.064951169,0.7876980647,0.8342371086,-0.04495435
20130131,TFM,71.011,385.369,877.433,42,45.741,102.386,148.127,90.019,187.51,64.133,1329.131,35.855,0.3241348637,3.4489826634,0.9476950758,0.0482518277
20130331,3ASTV,6.561,27.091,7.167,0.193,0.191,-8.748,-8.557,16.169,16.362,3.697,10.108,0,0.34458011,0.3731128419,1.5250256315,0.3657499011
20130630,ELMD,12.421,17.556,4.065,1.332,0.59,-1.827,-1.237,2.194,3.629,-1.329,15.104,-0.615,-0.095426151,0.8603326498,0.2605729877,-0.087989936
20130331,INVN,245.045,279.094,95.539,0.009,1.998,57.058,59.056,22.217,29.147,51.705,208.634,5.301,0.2068638551,0.7475402553,0.1166127219,0.247826337
20130131,GMAN,140.135,191.126,350.212,0,6.978,38.131,45.109,57.189,88.738,23.531,615.053,14.119,0.2298218541,3.2180498729,0.8666835957,0.0382584915
20130131,VRA,198.34,277.319,222.033,15.037,10.834,103.869,114.703,52.699,83.064,68.87,541.148,40.597,0.3545339888,1.951355659,0.4276028931,0.1272664779
20130331,MMYT,141.902,194.62,179.469,0.285,3.753,-19.437,-15.684,84.144,92.626,-27.593,228.822,8.599,-0.270535522,1.1757373343,0.9081514599,-0.120587181
20130531,PAD.,0.828,3.343,2.56,0.019,0.729,-3.332,-2.603,1.914,1.933,-2.821,2.975,-0.008,-2.00070922,0.8899192342,1.3709219858,-0.948235294
20130630,RWWI,20.077,48.166,40.822,0.322,1.891,4.679,6.57,13.46,14.966,1.901,82.503,1.691,0.0572590361,1.7128887597,0.4507831325,0.0230415864
20130228,3COSR,0.026,0.027,1.034,0,0,-1.625,-1.625,3.134,3.134,-2.307,0.827,0,0.7425168973,30.62962963,-1.008690055,-2.789600967
20130228,FBMCF,28.803,122.429,58.584,14.569,8.985,-10.081,-1.096,27.596,55.405,-10.149,68.497,-4.108,-0.151423371,0.5594834557,0.8266441872,-0.148167073
20130930,PAMT,2.595,4.265,0.035,0.094,0.257,-6.388,-6.131,1.084,1.178,-7.67,0.563,0,-2.484612893,0.1320046893,0.3816002592,-13.62344583
20130630,GAGA,77.609,289.86,37.289,0,14.942,25.238,40.18,36.899,36.899,24.951,93.895,-0.3,0.0986357581,0.3239322432,0.1458683354,0.2657329996
20130228,XRS,226.439,316.042,108.381,0,7.368,31.383,38.751,124.498,124.597,33.44,225.931,4.101,0.1746715767,0.7148765038,0.6508239964,0.1480097906
20130331,CNR,292.214,412.588,28.076,85.373,1.294,-10.042,-8.748,163.294,259.37,-13.023,36.681,4.605,-0.084996541,0.08890467,1.6928167709,-0.355033941
20130331,3RTSO,0.173,4.173,0.096,0,0.287,-0.535,-0.248,3.93,3.93,-1.071,0.161,0,-4.407407407,0.0385813563,16.172839506,-6.652173913
20130331,BAH,1424.352,3177.528,4403.83,1659.611,74.009,452.934,526.943,964.646,2950.735,219.058,5758.059,149.253,0.9658940091,1.8121190435,13.010696979,0.0380437227
20130630,UCHC,3.329,7.644,6.556,0,0.358,-2.558,-2.2,20.903,20.903,-14.053,6.724,0,1.0598838525,0.8796441654,-1.576514066,-2.089976205
20130331,MOBI,110.952,119.331,63.951,0,3.477,0.714,4.191,22.545,22.545,2.755,96.784,0.44,0.0284648606,0.8110549648,0.2329365817,0.0284654488
20130331,3SCIO,0.888,15.256,0.882,0,0.86,-7.295,-6.435,1.016,1.066,-7.282,0.882,0,-0.513178295,0.0578133193,0.0751233263,-8.256235828
20130331,THR,151.577,435.523,148.584,118.145,13.831,57.618,71.449,45.659,209.476,26.974,284.036,14.576,0.1193291661,0.6521722159,0.9266922366,0.0949668352
20130831,SOUP,0.779,0.895,2.184,0,0.028,-4.41,-4.382,11.564,11.564,-6.478,2.383,0,0.6071796794,2.6625698324,-1.0838879,-2.718422157
20130331,NGL,762.119,2291.347,4033.825,740.436,74.138,92.507,166.645,659.288,1401.929,47.94,4417.767,1.875,0.0539004158,1.9280218142,1.576231873,0.0108516361
20130131,P,198.614,218.832,283.691,0,7.076,-37.702,-30.626,115.97,119.843,-38.148,427.145,0.005,-0.385376153,1.9519311618,1.2106698724,-0.089309251
20130531,BRRPF,245.461,421.168,255.135,166.336,8.101,49.806,57.907,64.484,238.782,26.186,413.059,10.148,0.1435746165,0.9807464005,1.3092123299,0.0633953019
20130630,FIO,388.148,607.448,160.256,0,16.292,-29.349,-13.057,83.443,117.031,-38.226,432.386,1.504,-0.077945911,0.7118074304,0.2386356917,-0.088407118
20130430,CQUTF,0.148,1.157,2.643,1.414,0.028,-3.081,-3.053,0.896,2.959,-3.142,0.053,-0.037,1.743618202,0.0458081245,-1.642064373,-59.28301887
20130228,ACST,5.86,12.17,7.038,0,0.665,-6.979,-6.314,2.446,2.446,-6.892,0.724,0,-0.708761826,0.0594905505,0.2515425751,-9.519337017
20130630,CACL,1.271,1.975,0.084,0,0.009,-0.527,-0.518,0.154,0.154,-0.537,0.453,0,-0.294892916,0.2293670886,0.0845689182,-1.185430464
20130630,NSPR,18.905,20.745,2.121,0,0.162,-13.905,-13.743,4.043,4.643,-29.258,4.873,0.008,-1.817041361,0.2348999759,0.2883492734,-6.004104248
20130131,ENVI,67.154,72.373,12.398,0,2.595,-16.572,-13.977,12.917,16.812,-16.935,39.099,0.375,-0.30480013,0.5402429083,0.3025863465,-0.433131282
20130131,FRAN,59.106,112.595,130.722,0,7.151,77.94,85.091,18.446,40.538,47.061,296.373,30.437,0.6531079562,2.6322039167,0.5625824,0.1587897683
20130430,BFC.,10.419,17.479,14.998,0.221,1.458,-0.276,1.182,3.719,3.94,0.047,24.968,0.168,0.0034714528,1.4284570055,0.291011153,0.0018824095
20130331,APX.,19.241,50.274,33.696,0,0.679,11.097,11.776,3.538,3.538,9.023,46.998,1.817,0.1930631633,0.9348370927,0.0757018144,0.1919868931
20130630,AEDC,0.023,0.428,13.294,0,0.019,-13.563,-13.544,0.249,0.249,-13.855,0.204,0,-77.40223464,0.476635514,1.3910614525,-67.91666667
20130331,VSTA,0.672,0.882,6.958,4.398,0.034,-6.792,-6.758,2.414,13.438,-12.887,0.2,0.004,1.0263618987,0.2267573696,-1.070245301,-64.435
20130831,PNC.A,138.2,862.797,621.182,474.38,73.274,57.127,130.401,130.86,726.889,-153.829,751.583,0,-1.131861259,0.8711006181,5.3483900874,-0.204673336
20130630,UBNT,283.474,292.34,183.526,71.116,1.963,92.604,94.567,59.421,144.904,80.49,320.823,11.263,0.5459317941,1.0974310734,0.9828264467,0.2508860026
20130131,TLYS,121.098,205.381,300.417,3.258,16.679,39.005,55.684,47.207,88.085,23.893,467.291,7.406,0.2036983358,2.2752396765,0.7509633747,0.0511308799
20130531,RDMP,8.377,89.23,11.08,19.8,4.665,-6.763,-2.098,16.735,42.273,-12.202,8.982,0,-0.259854761,0.1006612126,0.9002491641,-1.358494767
20130630,GWAY,38.841,126.129,55.33,0,9.129,-6.91,2.219,24.494,24.494,-5.065,134.844,-1.591,-0.049835195,1.0690959256,0.2409996556,-0.037561923
20130131,EXA,61.464,84.07,12.528,7.842,2.009,1.96,3.969,38.838,49.299,0.763,48.868,0.112,0.0219435737,0.5812775068,1.4178194472,0.0156134894
